Protein,Order,SampleName,LabRep,LabBlock,MaltPlant,MaltRep,MaltTime,malttime,abundance,abundance.sc,abundance.scOut
HORVU2Hr1G017770.8,67,bBP22,3,3,2,2,112.5,112.5,29641.89289,29.64189289,29.64189289
HORVU2Hr1G018430.1,67,bBP22,3,3,2,2,112.5,112.5,145663.8679,145.6638679,145.6638679
HORVU2Hr1G018700.1,67,bBP22,3,3,2,2,112.5,112.5,17732.5839,17.7325839,17.7325839
HORVU2Hr1G018820.1,67,bBP22,3,3,2,2,112.5,112.5,14417.84618,14.41784618,14.41784618
HORVU2Hr1G019160.1,67,bBP22,3,3,2,2,112.5,112.5,16828.85816,16.82885816,16.82885816
HORVU2Hr1G019790.9,67,bBP22,3,3,2,2,112.5,112.5,10815.57611,10.81557611,10.81557611
HORVU2Hr1G020270.4,67,bBP22,3,3,2,2,112.5,112.5,13191.1945,13.1911945,13.1911945
HORVU2Hr1G021110.1,67,bBP22,3,3,2,2,112.5,112.5,107167.4142,107.1674142,107.1674142
HORVU2Hr1G022090.4,67,bBP22,3,3,2,2,112.5,112.5,105250.9422,105.2509422,105.2509422
HORVU2Hr1G023590.11,67,bBP22,3,3,2,2,112.5,112.5,755.2406869,0.755240687,0.755240687
HORVU2Hr1G023590.3,67,bBP22,3,3,2,2,112.5,112.5,404056.078,404.056078,404.056078
HORVU2Hr1G025930.2,67,bBP22,3,3,2,2,112.5,112.5,9717.229884,9.717229884,9.717229884
HORVU2Hr1G026810.1,67,bBP22,3,3,2,2,112.5,112.5,482280.3505,482.2803505,482.2803505
HORVU2Hr1G029870.4,67,bBP22,3,3,2,2,112.5,112.5,2227.196931,2.227196931,2.227196931
HORVU2Hr1G030870.1,67,bBP22,3,3,2,2,112.5,112.5,334688.3771,334.6883771,334.6883771
HORVU2Hr1G030880.3,67,bBP22,3,3,2,2,112.5,112.5,47200.31309,47.20031309,47.20031309
HORVU2Hr1G031450.7,67,bBP22,3,3,2,2,112.5,112.5,42305.19302,42.30519302,42.30519302
HORVU2Hr1G033100.1,67,bBP22,3,3,2,2,112.5,112.5,9121.604186,9.121604186,9.121604186
HORVU2Hr1G036950.1,67,bBP22,3,3,2,2,112.5,112.5,8254.06602,8.25406602,8.25406602
HORVU2Hr1G040570.2,67,bBP22,3,3,2,2,112.5,112.5,32040.49716,32.04049716,32.04049716
HORVU2Hr1G042280.4,67,bBP22,3,3,2,2,112.5,112.5,10331.08428,10.33108428,10.33108428
HORVU2Hr1G043890.6,67,bBP22,3,3,2,2,112.5,112.5,60881.51978,60.88151978,60.88151978
HORVU2Hr1G043900.3,67,bBP22,3,3,2,2,112.5,112.5,44824.98101,44.82498101,44.82498101
HORVU2Hr1G045340.1,67,bBP22,3,3,2,2,112.5,112.5,57574.47834,57.57447834,57.57447834
HORVU2Hr1G052880.2,67,bBP22,3,3,2,2,112.5,112.5,3530.951759,3.530951759,3.530951759
HORVU2Hr1G056360.4,67,bBP22,3,3,2,2,112.5,112.5,31084.64243,31.08464243,31.08464243
HORVU2Hr1G059620.1,67,bBP22,3,3,2,2,112.5,112.5,12724.47912,12.72447912,12.72447912
HORVU2Hr1G061040.9,67,bBP22,3,3,2,2,112.5,112.5,6034.675549,6.034675549,6.034675549
HORVU2Hr1G063210.3,67,bBP22,3,3,2,2,112.5,112.5,30094.05045,30.09405045,30.09405045
HORVU2Hr1G063880.5,67,bBP22,3,3,2,2,112.5,112.5,2277.222378,2.277222378,2.277222378
HORVU2Hr1G065120.2,67,bBP22,3,3,2,2,112.5,112.5,68610.10853,68.61010853,68.61010853
HORVU2Hr1G067370.7,67,bBP22,3,3,2,2,112.5,112.5,61492.71866,61.49271866,61.49271866
HORVU2Hr1G070140.4,67,bBP22,3,3,2,2,112.5,112.5,9836.114675,9.836114675,9.836114675
HORVU2Hr1G072500.34,67,bBP22,3,3,2,2,112.5,112.5,23178.97583,23.17897583,23.17897583
HORVU2Hr1G072660.2,67,bBP22,3,3,2,2,112.5,112.5,19388.3713,19.3883713,19.3883713
HORVU2Hr1G073150.3,67,bBP22,3,3,2,2,112.5,112.5,2068.568595,2.068568595,2.068568595
HORVU2Hr1G073760.2,67,bBP22,3,3,2,2,112.5,112.5,25123.83768,25.12383768,25.12383768
HORVU2Hr1G077120.8,67,bBP22,3,3,2,2,112.5,112.5,57694.22481,57.69422481,57.69422481
HORVU2Hr1G077710.2,67,bBP22,3,3,2,2,112.5,112.5,62262.29846,62.26229846,62.26229846
HORVU2Hr1G080070.3,67,bBP22,3,3,2,2,112.5,112.5,1208.272787,1.208272787,1.208272787
HORVU2Hr1G080340.2,67,bBP22,3,3,2,2,112.5,112.5,14547.4772,14.5474772,14.5474772
HORVU2Hr1G080630.8,67,bBP22,3,3,2,2,112.5,112.5,34113.41075,34.11341075,34.11341075
HORVU2Hr1G081230.1,67,bBP22,3,3,2,2,112.5,112.5,2290.575515,2.290575515,2.290575515
HORVU2Hr1G084130.4,67,bBP22,3,3,2,2,112.5,112.5,63461.77269,63.46177269,63.46177269
HORVU2Hr1G086360.4,67,bBP22,3,3,2,2,112.5,112.5,18061.64291,18.06164291,18.06164291
HORVU2Hr1G086390.6,67,bBP22,3,3,2,2,112.5,112.5,22510.01518,22.51001518,22.51001518
HORVU2Hr1G087970.2,67,bBP22,3,3,2,2,112.5,112.5,69544.96404,69.54496404,69.54496404
HORVU2Hr1G088560.1,67,bBP22,3,3,2,2,112.5,112.5,46701.52793,46.70152793,46.70152793
HORVU2Hr1G088760.1,67,bBP22,3,3,2,2,112.5,112.5,76377.42204,76.37742204,76.37742204
HORVU2Hr1G089160.8,67,bBP22,3,3,2,2,112.5,112.5,5250.294912,5.250294912,5.250294912
HORVU2Hr1G090750.1,67,bBP22,3,3,2,2,112.5,112.5,200643.4193,200.6434193,200.6434193
HORVU2Hr1G093030.1,67,bBP22,3,3,2,2,112.5,112.5,10354.95639,10.35495639,10.35495639
HORVU2Hr1G094510.1,67,bBP22,3,3,2,2,112.5,112.5,16547.94411,16.54794411,16.54794411
HORVU2Hr1G096960.1,67,bBP22,3,3,2,2,112.5,112.5,3504.842035,3.504842035,3.504842035
HORVU2Hr1G098160.3,67,bBP22,3,3,2,2,112.5,112.5,61169.09188,61.16909188,61.16909188
HORVU2Hr1G099230.7,67,bBP22,3,3,2,2,112.5,112.5,39488.07719,39.48807719,39.48807719
HORVU2Hr1G099870.2,67,bBP22,3,3,2,2,112.5,112.5,8625.52362,8.62552362,8.62552362
HORVU2Hr1G100970.4,67,bBP22,3,3,2,2,112.5,112.5,4867.696653,4.867696653,4.867696653
HORVU2Hr1G102330.2,67,bBP22,3,3,2,2,112.5,112.5,3634.280932,3.634280932,3.634280932
HORVU2Hr1G103310.2,67,bBP22,3,3,2,2,112.5,112.5,43051.6423,43.0516423,43.0516423
HORVU2Hr1G105760.1,67,bBP22,3,3,2,2,112.5,112.5,6099.711639,6.099711639,6.099711639
HORVU2Hr1G108000.3,67,bBP22,3,3,2,2,112.5,112.5,8800.622964,8.800622964,8.800622964
HORVU2Hr1G110110.3,67,bBP22,3,3,2,2,112.5,112.5,2690.990693,2.690990693,2.690990693
HORVU2Hr1G110120.3,67,bBP22,3,3,2,2,112.5,112.5,81625.97114,81.62597114,81.62597114
HORVU2Hr1G111070.3,67,bBP22,3,3,2,2,112.5,112.5,16194.75309,16.19475309,16.19475309
HORVU2Hr1G113180.3,67,bBP22,3,3,2,2,112.5,112.5,129.320241,0.129320241,0.129320241
HORVU2Hr1G113460.3,67,bBP22,3,3,2,2,112.5,112.5,7669.704234,7.669704234,7.669704234
HORVU2Hr1G117740.2,67,bBP22,3,3,2,2,112.5,112.5,10348.56346,10.34856346,10.34856346
HORVU2Hr1G120880.7,67,bBP22,3,3,2,2,112.5,112.5,13241.13808,13.24113808,13.24113808
HORVU2Hr1G121990.6,67,bBP22,3,3,2,2,112.5,112.5,35836.05131,35.83605131,35.83605131
HORVU2Hr1G122260.1,67,bBP22,3,3,2,2,112.5,112.5,711675.2647,711.6752647,711.6752647
HORVU2Hr1G122280.1,67,bBP22,3,3,2,2,112.5,112.5,720352.1787,720.3521787,720.3521787
HORVU2Hr1G125200.3,67,bBP22,3,3,2,2,112.5,112.5,3785.15618,3.78515618,3.78515618
HORVU3Hr1G002780.8,67,bBP22,3,3,2,2,112.5,112.5,9901.508718,9.901508718,9.901508718
HORVU3Hr1G003050.7,67,bBP22,3,3,2,2,112.5,112.5,18214.47362,18.21447362,18.21447362
HORVU3Hr1G004140.1,67,bBP22,3,3,2,2,112.5,112.5,9205.957295,9.205957295,9.205957295
HORVU3Hr1G004300.1,67,bBP22,3,3,2,2,112.5,112.5,1631.360066,1.631360066,1.631360066
HORVU3Hr1G006530.1,67,bBP22,3,3,2,2,112.5,112.5,158757.5222,158.7575222,158.7575222
HORVU3Hr1G007500.4,67,bBP22,3,3,2,2,112.5,112.5,21478.23103,21.47823103,21.47823103
HORVU3Hr1G007500.6,67,bBP22,3,3,2,2,112.5,112.5,23520.77279,23.52077279,23.52077279
HORVU3Hr1G010530.7,67,bBP22,3,3,2,2,112.5,112.5,12378.19798,12.37819798,12.37819798
HORVU3Hr1G013060.1,67,bBP22,3,3,2,2,112.5,112.5,541531.2271,541.5312271,541.5312271
HORVU3Hr1G013350.1,67,bBP22,3,3,2,2,112.5,112.5,165217.8023,165.2178023,165.2178023
HORVU3Hr1G013680.1,67,bBP22,3,3,2,2,112.5,112.5,544738.2918,544.7382918,544.7382918
HORVU3Hr1G013880.7,67,bBP22,3,3,2,2,112.5,112.5,1838.226135,1.838226135,1.838226135
HORVU3Hr1G014120.1,67,bBP22,3,3,2,2,112.5,112.5,30291.69151,30.29169151,30.29169151
HORVU3Hr1G014730.5,67,bBP22,3,3,2,2,112.5,112.5,43497.90171,43.49790171,43.49790171
HORVU3Hr1G015190.4,67,bBP22,3,3,2,2,112.5,112.5,30732.59095,30.73259095,30.73259095
HORVU3Hr1G017700.4,67,bBP22,3,3,2,2,112.5,112.5,12227.82781,12.22782781,12.22782781
HORVU3Hr1G019540.5,67,bBP22,3,3,2,2,112.5,112.5,1150.30438,1.15030438,1.15030438
HORVU3Hr1G020230.3,67,bBP22,3,3,2,2,112.5,112.5,6037.214035,6.037214035,6.037214035
HORVU3Hr1G020250.8,67,bBP22,3,3,2,2,112.5,112.5,13058.40536,13.05840536,13.05840536
HORVU3Hr1G020390.1,67,bBP22,3,3,2,2,112.5,112.5,1473.585397,1.473585397,1.473585397
HORVU3Hr1G020520.2,67,bBP22,3,3,2,2,112.5,112.5,207218.8254,207.2188254,207.2188254
HORVU3Hr1G021700.2,67,bBP22,3,3,2,2,112.5,112.5,2308.538079,2.308538079,2.308538079
HORVU3Hr1G026880.2,67,bBP22,3,3,2,2,112.5,112.5,24970.15137,24.97015137,24.97015137
HORVU3Hr1G028990.1,67,bBP22,3,3,2,2,112.5,112.5,1379.301586,1.379301586,1.379301586
HORVU3Hr1G030770.8,67,bBP22,3,3,2,2,112.5,112.5,1307.804236,1.307804236,1.307804236
HORVU3Hr1G030970.1,67,bBP22,3,3,2,2,112.5,112.5,23249.29348,23.24929348,23.24929348
HORVU3Hr1G033520.2,67,bBP22,3,3,2,2,112.5,112.5,4805.189477,4.805189477,4.805189477
HORVU3Hr1G036150.9,67,bBP22,3,3,2,2,112.5,112.5,6311.8955,6.3118955,6.3118955
HORVU3Hr1G038010.7,67,bBP22,3,3,2,2,112.5,112.5,83331.07209,83.33107209,83.33107209
HORVU3Hr1G038190.1,67,bBP22,3,3,2,2,112.5,112.5,25199.76366,25.19976366,25.19976366
HORVU3Hr1G039050.2,67,bBP22,3,3,2,2,112.5,112.5,41562.30087,41.56230087,41.56230087
HORVU3Hr1G040040.1,67,bBP22,3,3,2,2,112.5,112.5,3230.419353,3.230419353,3.230419353
HORVU3Hr1G048090.4,67,bBP22,3,3,2,2,112.5,112.5,10820.035,10.820035,10.820035
HORVU3Hr1G049610.1,67,bBP22,3,3,2,2,112.5,112.5,13416.92314,13.41692314,13.41692314
HORVU3Hr1G050870.9,67,bBP22,3,3,2,2,112.5,112.5,4347.907318,4.347907318,4.347907318
HORVU3Hr1G054640.2,67,bBP22,3,3,2,2,112.5,112.5,11830.75728,11.83075728,11.83075728
HORVU3Hr1G057090.8,67,bBP22,3,3,2,2,112.5,112.5,4096.572182,4.096572182,4.096572182
HORVU3Hr1G057890.1,67,bBP22,3,3,2,2,112.5,112.5,1207.416521,1.207416521,1.207416521
HORVU3Hr1G058460.4,67,bBP22,3,3,2,2,112.5,112.5,2381.846195,2.381846195,2.381846195
HORVU3Hr1G059030.1,67,bBP22,3,3,2,2,112.5,112.5,804.5946337,0.804594634,0.804594634
HORVU3Hr1G059060.9,67,bBP22,3,3,2,2,112.5,112.5,3241.008043,3.241008043,3.241008043
HORVU3Hr1G060800.2,67,bBP22,3,3,2,2,112.5,112.5,76389.81914,76.38981914,76.38981914
HORVU3Hr1G062040.1,67,bBP22,3,3,2,2,112.5,112.5,37513.93403,37.51393403,37.51393403
HORVU3Hr1G063670.3,67,bBP22,3,3,2,2,112.5,112.5,53279.62037,53.27962037,53.27962037
HORVU3Hr1G064470.3,67,bBP22,3,3,2,2,112.5,112.5,3499.217538,3.499217538,3.499217538
HORVU3Hr1G066340.2,67,bBP22,3,3,2,2,112.5,112.5,12144.9877,12.1449877,12.1449877
HORVU3Hr1G066430.3,67,bBP22,3,3,2,2,112.5,112.5,15247.39542,15.24739542,15.24739542
HORVU3Hr1G067040.5,67,bBP22,3,3,2,2,112.5,112.5,9533.172091,9.533172091,9.533172091
HORVU3Hr1G067470.6,67,bBP22,3,3,2,2,112.5,112.5,2293.320038,2.293320038,2.293320038
HORVU3Hr1G070850.1,67,bBP22,3,3,2,2,112.5,112.5,30211.41264,30.21141264,30.21141264
HORVU3Hr1G071370.2,67,bBP22,3,3,2,2,112.5,112.5,45493.27757,45.49327757,45.49327757
HORVU3Hr1G071490.2,67,bBP22,3,3,2,2,112.5,112.5,133643.8545,133.6438545,133.6438545
HORVU3Hr1G073020.6,67,bBP22,3,3,2,2,112.5,112.5,4855.085076,4.855085076,4.855085076
HORVU3Hr1G073220.8,67,bBP22,3,3,2,2,112.5,112.5,238329.2261,238.3292261,238.3292261
HORVU3Hr1G073230.9,67,bBP22,3,3,2,2,112.5,112.5,26835.01964,26.83501964,26.83501964
HORVU3Hr1G073780.1,67,bBP22,3,3,2,2,112.5,112.5,3320.588445,3.320588445,3.320588445
HORVU3Hr1G074040.3,67,bBP22,3,3,2,2,112.5,112.5,8738.164933,8.738164933,8.738164933
HORVU3Hr1G078270.3,67,bBP22,3,3,2,2,112.5,112.5,573.6560039,0.573656004,0.573656004
HORVU3Hr1G079700.1,67,bBP22,3,3,2,2,112.5,112.5,43976.09459,43.97609459,43.97609459
HORVU3Hr1G080130.4,67,bBP22,3,3,2,2,112.5,112.5,26960.78201,26.96078201,26.96078201
HORVU3Hr1G080530.8,67,bBP22,3,3,2,2,112.5,112.5,56761.06114,56.76106114,56.76106114
HORVU3Hr1G081170.7,67,bBP22,3,3,2,2,112.5,112.5,38352.44111,38.35244111,38.35244111
HORVU3Hr1G085420.13,67,bBP22,3,3,2,2,112.5,112.5,2939.227613,2.939227613,2.939227613
HORVU3Hr1G086050.1,67,bBP22,3,3,2,2,112.5,112.5,7639.161388,7.639161388,7.639161388
HORVU3Hr1G088540.1,67,bBP22,3,3,2,2,112.5,112.5,425513.1621,425.5131621,425.5131621
HORVU3Hr1G088570.1,67,bBP22,3,3,2,2,112.5,112.5,10271.54432,10.27154432,10.27154432
HORVU3Hr1G089980.1,67,bBP22,3,3,2,2,112.5,112.5,10760.42296,10.76042296,10.76042296
HORVU3Hr1G090190.1,67,bBP22,3,3,2,2,112.5,112.5,480292.9493,480.2929493,480.2929493
HORVU3Hr1G091800.1,67,bBP22,3,3,2,2,112.5,112.5,22799.59769,22.79959769,22.79959769
HORVU3Hr1G091920.4,67,bBP22,3,3,2,2,112.5,112.5,144871.3065,144.8713065,144.8713065
HORVU3Hr1G092970.17,67,bBP22,3,3,2,2,112.5,112.5,12995.7292,12.9957292,12.9957292
HORVU3Hr1G093050.9,67,bBP22,3,3,2,2,112.5,112.5,25341.43827,25.34143827,25.34143827
HORVU3Hr1G093350.3,67,bBP22,3,3,2,2,112.5,112.5,93250.77425,93.25077425,93.25077425
HORVU3Hr1G093400.2,67,bBP22,3,3,2,2,112.5,112.5,19088.93655,19.08893655,19.08893655
HORVU3Hr1G096050.4,67,bBP22,3,3,2,2,112.5,112.5,42306.63454,42.30663454,42.30663454
HORVU3Hr1G097800.1,67,bBP22,3,3,2,2,112.5,112.5,8388.096818,8.388096818,8.388096818
HORVU3Hr1G097950.2,67,bBP22,3,3,2,2,112.5,112.5,54347.3087,54.3473087,54.3473087
HORVU3Hr1G100350.2,67,bBP22,3,3,2,2,112.5,112.5,56141.43445,56.14143445,56.14143445
HORVU3Hr1G105020.3,67,bBP22,3,3,2,2,112.5,112.5,6267.845185,6.267845185,6.267845185
HORVU3Hr1G105630.8,67,bBP22,3,3,2,2,112.5,112.5,116347.5223,116.3475223,116.3475223
HORVU3Hr1G105820.2,67,bBP22,3,3,2,2,112.5,112.5,9320.414423,9.320414423,9.320414423
HORVU3Hr1G111740.2,67,bBP22,3,3,2,2,112.5,112.5,8201.60721,8.20160721,8.20160721
HORVU3Hr1G111760.4,67,bBP22,3,3,2,2,112.5,112.5,26166.82841,26.16682841,26.16682841
HORVU3Hr1G112350.2,67,bBP22,3,3,2,2,112.5,112.5,234449.3174,234.4493174,234.4493174
HORVU3Hr1G113120.2,67,bBP22,3,3,2,2,112.5,112.5,495766.1437,495.7661437,495.7661437
HORVU3Hr1G113620.1,67,bBP22,3,3,2,2,112.5,112.5,13188.76873,13.18876873,13.18876873
HORVU3Hr1G114360.3,67,bBP22,3,3,2,2,112.5,112.5,6901.596283,6.901596283,6.901596283
HORVU3Hr1G115820.6,67,bBP22,3,3,2,2,112.5,112.5,13652.87028,13.65287028,13.65287028
HORVU3Hr1G117550.1,67,bBP22,3,3,2,2,112.5,112.5,8221.122049,8.221122049,8.221122049
HORVU3Hr1G117570.6,67,bBP22,3,3,2,2,112.5,112.5,38965.69295,38.96569295,38.96569295
HORVU3Hr1G117590.6,67,bBP22,3,3,2,2,112.5,112.5,34206.11418,34.20611418,34.20611418
HORVU3Hr1G117630.2,67,bBP22,3,3,2,2,112.5,112.5,16571.26304,16.57126304,16.57126304
HORVU3Hr1G117650.1,67,bBP22,3,3,2,2,112.5,112.5,12991.89549,12.99189549,12.99189549
HORVU4Hr1G001220.3,67,bBP22,3,3,2,2,112.5,112.5,18308.34225,18.30834225,18.30834225
HORVU4Hr1G002270.3,67,bBP22,3,3,2,2,112.5,112.5,65866.69837,65.86669837,65.86669837
HORVU4Hr1G002510.4,67,bBP22,3,3,2,2,112.5,112.5,5474.304752,5.474304752,5.474304752
HORVU4Hr1G002650.2,67,bBP22,3,3,2,2,112.5,112.5,187432.2888,187.4322888,187.4322888
HORVU4Hr1G002800.3,67,bBP22,3,3,2,2,112.5,112.5,1243899.163,1243.899163,1243.899163
HORVU4Hr1G002800.4,67,bBP22,3,3,2,2,112.5,112.5,64624.84915,64.62484915,64.62484915
HORVU4Hr1G004410.3,67,bBP22,3,3,2,2,112.5,112.5,2200.372057,2.200372057,2.200372057
HORVU4Hr1G005100.1,67,bBP22,3,3,2,2,112.5,112.5,59848.49872,59.84849872,59.84849872
HORVU4Hr1G005540.1,67,bBP22,3,3,2,2,112.5,112.5,16100.19689,16.10019689,16.10019689
HORVU4Hr1G005800.1,67,bBP22,3,3,2,2,112.5,112.5,16846.62862,16.84662862,16.84662862
HORVU4Hr1G005920.42,67,bBP22,3,3,2,2,112.5,112.5,80085.38656,80.08538656,80.08538656
HORVU4Hr1G007370.1,67,bBP22,3,3,2,2,112.5,112.5,101656.2413,101.6562413,101.6562413
HORVU4Hr1G007620.2,67,bBP22,3,3,2,2,112.5,112.5,75251.94831,75.25194831,75.25194831
HORVU4Hr1G008310.9,67,bBP22,3,3,2,2,112.5,112.5,102396.4187,102.3964187,102.3964187
HORVU4Hr1G008990.1,67,bBP22,3,3,2,2,112.5,112.5,4504.721593,4.504721593,4.504721593
HORVU4Hr1G009520.1,67,bBP22,3,3,2,2,112.5,112.5,74702.12084,74.70212084,74.70212084
HORVU4Hr1G010390.27,67,bBP22,3,3,2,2,112.5,112.5,28302.98043,28.30298043,28.30298043
HORVU4Hr1G010750.2,67,bBP22,3,3,2,2,112.5,112.5,12196.37929,12.19637929,12.19637929
HORVU4Hr1G011850.9,67,bBP22,3,3,2,2,112.5,112.5,1180.101603,1.180101603,1.180101603
HORVU4Hr1G013480.1,67,bBP22,3,3,2,2,112.5,112.5,1244359.808,1244.359808,1244.359808
HORVU4Hr1G014460.1,67,bBP22,3,3,2,2,112.5,112.5,38752.3786,38.7523786,38.7523786
HORVU4Hr1G016810.8,67,bBP22,3,3,2,2,112.5,112.5,104408.8058,104.4088058,104.4088058
HORVU4Hr1G019980.2,67,bBP22,3,3,2,2,112.5,112.5,33368.5437,33.3685437,33.3685437
HORVU4Hr1G022280.5,67,bBP22,3,3,2,2,112.5,112.5,36304.75539,36.30475539,36.30475539
HORVU4Hr1G022420.5,67,bBP22,3,3,2,2,112.5,112.5,585.0646223,0.585064622,0.585064622
HORVU4Hr1G022780.2,67,bBP22,3,3,2,2,112.5,112.5,56580.96898,56.58096898,56.58096898
HORVU4Hr1G023570.2,67,bBP22,3,3,2,2,112.5,112.5,19670.52838,19.67052838,19.67052838
HORVU4Hr1G024710.3,67,bBP22,3,3,2,2,112.5,112.5,6003.315209,6.003315209,6.003315209
HORVU4Hr1G033200.1,67,bBP22,3,3,2,2,112.5,112.5,113834.6812,113.8346812,113.8346812
HORVU4Hr1G038960.2,67,bBP22,3,3,2,2,112.5,112.5,68053.83436,68.05383436,68.05383436
HORVU4Hr1G040660.4,67,bBP22,3,3,2,2,112.5,112.5,5036.091687,5.036091687,5.036091687
HORVU4Hr1G043910.3,67,bBP22,3,3,2,2,112.5,112.5,556691.7881,556.6917881,556.6917881
HORVU4Hr1G049670.2,67,bBP22,3,3,2,2,112.5,112.5,16498.60367,16.49860367,16.49860367
HORVU4Hr1G050210.1,67,bBP22,3,3,2,2,112.5,112.5,240654.6268,240.6546268,240.6546268
HORVU4Hr1G051010.4,67,bBP22,3,3,2,2,112.5,112.5,1070.760053,1.070760053,1.070760053
HORVU4Hr1G051320.3,67,bBP22,3,3,2,2,112.5,112.5,106001.6955,106.0016955,106.0016955
HORVU4Hr1G051780.1,67,bBP22,3,3,2,2,112.5,112.5,20347.54049,20.34754049,20.34754049
HORVU4Hr1G055230.2,67,bBP22,3,3,2,2,112.5,112.5,95589.55079,95.58955079,95.58955079
HORVU4Hr1G055800.1,67,bBP22,3,3,2,2,112.5,112.5,32949.13679,32.94913679,32.94913679
HORVU4Hr1G056050.5,67,bBP22,3,3,2,2,112.5,112.5,11018.56967,11.01856967,11.01856967
HORVU4Hr1G057210.3,67,bBP22,3,3,2,2,112.5,112.5,144122.8294,144.1228294,144.1228294
HORVU4Hr1G057910.5,67,bBP22,3,3,2,2,112.5,112.5,22667.13794,22.66713794,22.66713794
HORVU4Hr1G059130.9,67,bBP22,3,3,2,2,112.5,112.5,95187.22355,95.18722355,95.18722355
HORVU4Hr1G059260.1,67,bBP22,3,3,2,2,112.5,112.5,181301.4552,181.3014552,181.3014552
HORVU4Hr1G059270.1,67,bBP22,3,3,2,2,112.5,112.5,130493.1312,130.4931312,130.4931312
HORVU4Hr1G059390.1,67,bBP22,3,3,2,2,112.5,112.5,15501.44745,15.50144745,15.50144745
HORVU4Hr1G060720.2,67,bBP22,3,3,2,2,112.5,112.5,75410.98611,75.41098611,75.41098611
HORVU4Hr1G060760.1,67,bBP22,3,3,2,2,112.5,112.5,29109.62657,29.10962657,29.10962657
HORVU4Hr1G062440.7,67,bBP22,3,3,2,2,112.5,112.5,6279.444162,6.279444162,6.279444162
HORVU4Hr1G063350.1,67,bBP22,3,3,2,2,112.5,112.5,97204.88115,97.20488115,97.20488115
HORVU4Hr1G065100.3,67,bBP22,3,3,2,2,112.5,112.5,16734.6599,16.7346599,16.7346599
HORVU4Hr1G066270.8,67,bBP22,3,3,2,2,112.5,112.5,66610.55281,66.61055281,66.61055281
HORVU4Hr1G067430.3,67,bBP22,3,3,2,2,112.5,112.5,8142.542697,8.142542697,8.142542697
HORVU4Hr1G068460.4,67,bBP22,3,3,2,2,112.5,112.5,4968.669207,4.968669207,4.968669207
HORVU4Hr1G069280.4,67,bBP22,3,3,2,2,112.5,112.5,33583.74651,33.58374651,33.58374651
HORVU4Hr1G070370.1,67,bBP22,3,3,2,2,112.5,112.5,107200.4677,107.2004677,107.2004677
HORVU4Hr1G070970.4,67,bBP22,3,3,2,2,112.5,112.5,399025.9393,399.0259393,399.0259393
HORVU4Hr1G072010.6,67,bBP22,3,3,2,2,112.5,112.5,63296.42924,63.29642924,63.29642924
HORVU4Hr1G073120.1,67,bBP22,3,3,2,2,112.5,112.5,14635.05894,14.63505894,14.63505894
HORVU4Hr1G073630.6,67,bBP22,3,3,2,2,112.5,112.5,2837.185287,2.837185287,2.837185287
HORVU4Hr1G074750.2,67,bBP22,3,3,2,2,112.5,112.5,7308.185844,7.308185844,7.308185844
HORVU4Hr1G075710.3,67,bBP22,3,3,2,2,112.5,112.5,153317.5457,153.3175457,153.3175457
HORVU4Hr1G077240.2,67,bBP22,3,3,2,2,112.5,112.5,997.0169796,0.99701698,0.99701698
HORVU4Hr1G078750.3,67,bBP22,3,3,2,2,112.5,112.5,1398.935855,1.398935855,1.398935855
HORVU4Hr1G078820.6,67,bBP22,3,3,2,2,112.5,112.5,8779.723721,8.779723721,8.779723721
HORVU4Hr1G080640.4,67,bBP22,3,3,2,2,112.5,112.5,6001.878715,6.001878715,6.001878715
HORVU4Hr1G081390.1,67,bBP22,3,3,2,2,112.5,112.5,1060.248747,1.060248747,1.060248747
HORVU4Hr1G081640.1,67,bBP22,3,3,2,2,112.5,112.5,1800104.766,1800.104766,1800.104766
HORVU4Hr1G081660.1,67,bBP22,3,3,2,2,112.5,112.5,833448.9246,833.4489246,833.4489246
HORVU4Hr1G082390.1,67,bBP22,3,3,2,2,112.5,112.5,8469.455815,8.469455815,8.469455815
HORVU4Hr1G087430.1,67,bBP22,3,3,2,2,112.5,112.5,12978.48849,12.97848849,12.97848849
HORVU4Hr1G089500.1,67,bBP22,3,3,2,2,112.5,112.5,56992.52246,56.99252246,56.99252246
HORVU4Hr1G089510.2,67,bBP22,3,3,2,2,112.5,112.5,2422884.796,2422.884796,2422.884796
HORVU4Hr1G090030.26,67,bBP22,3,3,2,2,112.5,112.5,20091.9687,20.0919687,20.0919687
HORVU4Hr1G090070.1,67,bBP22,3,3,2,2,112.5,112.5,2007.341119,2.007341119,2.007341119
HORVU5Hr1G000180.4,67,bBP22,3,3,2,2,112.5,112.5,3814.183472,3.814183472,3.814183472
HORVU5Hr1G000660.1,67,bBP22,3,3,2,2,112.5,112.5,259682.1507,259.6821507,259.6821507
HORVU5Hr1G000660.3,67,bBP22,3,3,2,2,112.5,112.5,106889.227,106.889227,106.889227
HORVU5Hr1G000680.1,67,bBP22,3,3,2,2,112.5,112.5,306976.2555,306.9762555,306.9762555
HORVU5Hr1G000710.1,67,bBP22,3,3,2,2,112.5,112.5,35866.55234,35.86655234,35.86655234
HORVU5Hr1G002010.2,67,bBP22,3,3,2,2,112.5,112.5,12995.5655,12.9955655,12.9955655
HORVU5Hr1G002040.18,67,bBP22,3,3,2,2,112.5,112.5,30500.45148,30.50045148,30.50045148
HORVU5Hr1G002040.4,67,bBP22,3,3,2,2,112.5,112.5,145853.9378,145.8539378,145.8539378
